transaction_id,transaction_date,posted_date,account_name,account_type,merchant_name,description,amount,currency,channel,city,state
TX000367,2025-09-19,2025-09-20,Chase Total Checking,checking,UCR STUDENT ACCT REFUND,UCR STUDENT ACCOUNT REFUND,1015.86,USD,ACH,Riverside,CA
TX000202,2025-09-20,2025-09-21,Chase Total Checking,checking,GEICO,GEICO AUTO POLICY,-108.42,USD,Autopay,Riverside,CA
TX000208,2025-09-22,2025-09-22,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMZN PRIME SUBSCRIPTION,-16.99,USD,Card,Seattle,CA
TX000209,2025-09-25,2025-09-27,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PLANETFITNESS MTHLY,-29.99,USD,Card,Riverside,CA
TX000549,2025-09-25,2025-09-26,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADERJOES STORE 182,-53.29,USD,Card,Riverside,CA
TX001001,2025-09-26,2025-09-26,Chase Freedom Unlimited,credit_card,UNIQLO,UNIQLO.COM,-70.23,USD,Card,Torrance,CA
TX000203,2025-09-27,2025-09-28,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE SERVICES ICLOUD+,-2.99,USD,Card,Cupertino,CA
TX000550,2025-09-28,2025-09-29,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS 015,-56.23,USD,Card,Riverside,CA
TX000747,2025-09-29,2025-09-30,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*BURGERSPOT,-33.48,USD,Card,San Francisco,CA
TX000457,2025-09-30,2025-09-30,Robinhood Brokerage,brokerage,ROBINHOOD,DIVIDEND RECEIVED,4.54,USD,Brokerage,Menlo Park,CA
TX000921,2025-09-30,2025-09-30,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-5.04,USD,Card,Riverside,CA
TX000210,2025-10-01,2025-10-01,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS RESIDENT PORTAL,-925.0,USD,ACH,Riverside,CA
TX000375,2025-10-01,2025-10-02,Chase Total Checking,checking,VENMO,VENMO CASHOUT,50.19,USD,Transfer,New York,CA
TX000558,2025-10-02,2025-10-03,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLE FOODS MARKET #10234,-62.68,USD,Card,Riverside,CA
TX000354,2025-10-03,2025-10-03,Chase Total Checking,checking,UCR PAYROLL,UCR PAYROLL DIRECT DEP,1101.11,USD,Direct Deposit,Riverside,CA
TX000924,2025-10-03,2025-10-04,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-9.47,USD,Card,Riverside,CA
TX000927,2025-10-03,2025-10-04,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-6.55,USD,Card,Riverside,CA
TX000215,2025-10-04,2025-10-04,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX.COM SUBSCRIPTION,-17.99,USD,Card,Los Gatos,CA
TX000447,2025-10-04,2025-10-04,Chase Total Checking,checking,ROBINHOOD,ROBINHOOD INSTANT DEPOSIT,-200.0,USD,Transfer,Menlo Park,CA
TX001107,2025-10-04,2025-10-04,Chase Freedom Unlimited,credit_card,CVS PHARMACY,CVS DRUG STORE,-22.64,USD,Card,Riverside,CA
TX000448,2025-10-05,2025-10-06,Robinhood Brokerage,brokerage,ROBINHOOD,BUY VOO,-200.0,USD,Brokerage,Menlo Park,CA
TX000750,2025-10-05,2025-10-07,Chase Freedom Unlimited,credit_card,IN-N-OUT,IN-N-OUT #165,-12.65,USD,Card,Riverside,CA
TX000431,2025-10-06,2025-10-07,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-125.0,USD,Transfer,Riverside,CA
TX000432,2025-10-06,2025-10-06,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,125.0,USD,Transfer,Riverside,CA
TX001083,2025-10-06,2025-10-07,Chase Freedom Unlimited,credit_card,UBER,UBER EATS,-14.78,USD,Card,Los Angeles,CA
TX000216,2025-10-07,2025-10-07,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY USA 877-778-1161,-11.99,USD,Card,New York,CA
TX000632,2025-10-08,2025-10-08,Chase Total Checking,checking,SHELL,SHELL OIL 575104,-63.98,USD,Debit,Riverside,CA
TX000217,2025-10-09,2025-10-11,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEY+ BUNDLE,-15.99,USD,Card,Burbank,CA
TX001085,2025-10-09,2025-10-11,Chase Freedom Unlimited,credit_card,UBER,UBER EATS,-11.04,USD,Card,Los Angeles,CA
TX000926,2025-10-10,2025-10-10,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-5.67,USD,Card,Riverside,CA
TX000370,2025-10-11,2025-10-12,Chase Total Checking,checking,VENMO,VENMO TRANSFER,107.49,USD,Transfer,New York,CA
TX000555,2025-10-11,2025-10-11,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADERJOES STORE 182,-100.56,USD,Card,Riverside,CA
TX000303,2025-10-12,2025-10-12,Chase Total Checking,checking,SCE,SOUTHERN CALIFORNIA EDISON,-51.24,USD,Autopay,Rosemead,CA
TX000553,2025-10-13,2025-10-13,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS 015,-51.67,USD,Card,Riverside,CA
TX000631,2025-10-13,2025-10-14,Chase Total Checking,checking,SHELL,SHELL OIL,-56.16,USD,Debit,Riverside,CA
TX000218,2025-10-14,2025-10-16,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE *CC STUDENT PLAN,-34.99,USD,Card,San Jose,CA
TX000304,2025-10-14,2025-10-15,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RIVERSIDE WATER AUTOPAY,-24.33,USD,Autopay,Riverside,CA
TX000369,2025-10-14,2025-10-15,Chase Total Checking,checking,VENMO,VENMO CASHOUT,31.65,USD,Transfer,New York,CA
TX000211,2025-10-16,2025-10-16,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM INTERNET CHARGE,-59.99,USD,Autopay,Riverside,CA
TX000554,2025-10-16,2025-10-18,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLEFDS RIVERSIDE CA,-61.56,USD,Card,Riverside,CA
TX000355,2025-10-17,2025-10-17,Chase Total Checking,checking,UCR PAYROLL,UCR CAMPUS EMPLOYMENT DD,1102.98,USD,Direct Deposit,Riverside,CA
TX000749,2025-10-17,2025-10-19,Chase Freedom Unlimited,credit_card,IN-N-OUT,IN-N-OUT #165,-23.79,USD,Card,Riverside,CA
TX000212,2025-10-18,2025-10-19,Chase Total Checking,checking,T-MOBILE,T-MOBILE AUTOPAY,-40.0,USD,Autopay,Riverside,CA
TX000928,2025-10-18,2025-10-18,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-4.09,USD,Card,Riverside,CA
TX000630,2025-10-19,2025-10-19,Chase Total Checking,checking,SHELL,SHELL OIL,-63.0,USD,Debit,Riverside,CA
TX000925,2025-10-19,2025-10-19,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-6.47,USD,Card,Riverside,CA
TX001031,2025-10-19,2025-10-21,Chase Freedom Unlimited,credit_card,STEAM,STEAMGAMES,-30.52,USD,Card,Bellevue,CA
TX000213,2025-10-20,2025-10-20,Chase Total Checking,checking,GEICO,GEICO AUTO PMT,-108.42,USD,Autopay,Riverside,CA
TX000556,2025-10-21,2025-10-22,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO MEMBERSHIP STORE,-93.1,USD,Card,Moreno Valley,CA
TX000557,2025-10-21,2025-10-21,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO WHSE #487,-69.85,USD,Card,Moreno Valley,CA
TX001002,2025-10-21,2025-10-22,Chase Freedom Unlimited,credit_card,AMAZON,AMZN Mktp US,-94.29,USD,Card,Seattle,CA
TX001032,2025-10-21,2025-10-23,Chase Freedom Unlimited,credit_card,STEAM,STEAMGAMES.COM,-32.56,USD,Card,Bellevue,CA
TX000219,2025-10-22,2025-10-22,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMZN PRIME SUBSCRIPTION,-16.99,USD,Card,Seattle,CA
TX000929,2025-10-23,2025-10-24,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-4.7,USD,Card,Riverside,CA
TX000751,2025-10-24,2025-10-24,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*WINGPLACE,-42.45,USD,Card,San Francisco,CA
TX001084,2025-10-24,2025-10-25,Chase Freedom Unlimited,credit_card,UBER,UBER *TRIP,-10.73,USD,Card,Los Angeles,CA
TX000220,2025-10-25,2025-10-25,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PLANET FITNESS CLUB FEES,-29.99,USD,Card,Riverside,CA
TX000214,2025-10-27,2025-10-27,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE.COM/BILL ICLOUD,-2.99,USD,Card,Cupertino,CA
TX000752,2025-10-27,2025-10-27,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE 2145,-9.12,USD,Card,Riverside,CA
TX000923,2025-10-27,2025-10-28,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-5.17,USD,Card,Riverside,CA
TX000356,2025-10-31,2025-10-31,Chase Total Checking,checking,UCR PAYROLL,UCR PAYROLL DIRECT DEP,1171.99,USD,Direct Deposit,Riverside,CA
TX001082,2025-10-31,2025-11-01,Chase Freedom Unlimited,credit_card,UBER,UBER EATS,-15.4,USD,Card,Los Angeles,CA
TX000221,2025-11-01,2025-11-02,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS RENT,-925.0,USD,ACH,Riverside,CA
TX000935,2025-11-01,2025-11-01,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-7.4,USD,Card,Riverside,CA
TX001141,2025-11-02,2025-11-02,Chase Freedom Unlimited,credit_card,AMAZON,AMAZON REFUND,14.13,USD,Card,Riverside,CA
TX000757,2025-11-03,2025-11-04,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE 2145,-19.7,USD,Card,Riverside,CA
TX000226,2025-11-04,2025-11-04,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX.COM SUBSCRIPTION,-17.99,USD,Card,Los Gatos,CA
TX000449,2025-11-04,2025-11-04,Chase Total Checking,checking,ROBINHOOD,ROBINHOOD INSTANT DEPOSIT,-150.0,USD,Transfer,Menlo Park,CA
TX000559,2025-11-04,2025-11-04,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADERJOES STORE 182,-64.16,USD,Card,Riverside,CA
TX000450,2025-11-05,2025-11-06,Robinhood Brokerage,brokerage,ROBINHOOD,BUY VOO,-150.0,USD,Brokerage,Menlo Park,CA
TX000433,2025-11-06,2025-11-08,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-200.0,USD,Transfer,Riverside,CA
TX000434,2025-11-06,2025-11-06,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,200.0,USD,Transfer,Riverside,CA
TX000937,2025-11-06,2025-11-07,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-5.04,USD,Card,Riverside,CA
TX000227,2025-11-07,2025-11-07,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY FAMILY PLAN,-11.99,USD,Card,New York,CA
TX000634,2025-11-07,2025-11-07,Chase Total Checking,checking,SHELL,SHELL SERVICE STATION,-77.06,USD,Debit,Riverside,CA
TX000636,2025-11-07,2025-11-07,Chase Total Checking,checking,CHEVRON,CHEVRON GAS,-65.3,USD,Debit,Riverside,CA
TX000635,2025-11-08,2025-11-09,Chase Total Checking,checking,CHEVRON,CHEVRON 009381,-50.32,USD,Debit,Riverside,CA
TX000228,2025-11-09,2025-11-09,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEY+ BUNDLE,-15.99,USD,Card,Burbank,CA
TX000755,2025-11-10,2025-11-10,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*THAIFOOD,-25.14,USD,Card,San Francisco,CA
TX000305,2025-11-12,2025-11-13,Chase Total Checking,checking,SCE,SOUTHERN CALIFORNIA EDISON,-53.97,USD,Autopay,Rosemead,CA
TX000560,2025-11-13,2025-11-15,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO GAS/WHSE,-73.04,USD,Card,Moreno Valley,CA
TX000229,2025-11-14,2025-11-15,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE CREATIVE CLOUD,-34.99,USD,Card,San Jose,CA
TX000306,2025-11-14,2025-11-15,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RPU WATER BILL,-24.93,USD,Autopay,Riverside,CA
TX000357,2025-11-14,2025-11-14,Chase Total Checking,checking,UCR PAYROLL,UCR PAYROLL DIRECT DEP,1155.69,USD,Direct Deposit,Riverside,CA
TX000561,2025-11-14,2025-11-14,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADER JOE'S RIVERSIDE,-43.59,USD,Card,Riverside,CA
TX000758,2025-11-14,2025-11-14,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS,-21.44,USD,Card,Riverside,CA
TX000388,2025-11-15,2025-11-16,Chase Total Checking,checking,VENMO,VENMO TRANSFER,71.7,USD,Transfer,New York,CA
TX000222,2025-11-16,2025-11-16,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM INTERNET AUTO PAY,-59.99,USD,Autopay,Riverside,CA
TX001086,2025-11-16,2025-11-16,Chase Freedom Unlimited,credit_card,UBER,UBER *TRIP,-14.64,USD,Card,Los Angeles,CA
TX000223,2025-11-18,2025-11-19,Chase Total Checking,checking,T-MOBILE,T-MOBILE WIRELESS,-40.0,USD,Autopay,Riverside,CA
TX000224,2025-11-20,2025-11-20,Chase Total Checking,checking,GEICO,GEICO AUTO PMT,-108.42,USD,Autopay,Riverside,CA
TX000754,2025-11-20,2025-11-22,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE MEXICAN GRILL,-27.34,USD,Card,Riverside,CA
TX000633,2025-11-21,2025-11-23,Chase Total Checking,checking,CHEVRON,CHEVRON GAS,-25.0,USD,Debit,Riverside,CA
TX000753,2025-11-21,2025-11-22,Chase Freedom Unlimited,credit_card,IN-N-OUT,IN-N-OUT #165,-24.1,USD,Card,Riverside,CA
TX000930,2025-11-21,2025-11-21,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEEBEAN,-8.17,USD,Card,Riverside,CA
TX000230,2025-11-22,2025-11-23,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMAZON PRIME MTH,-16.99,USD,Card,Seattle,CA
TX001003,2025-11-24,2025-11-25,Chase Freedom Unlimited,credit_card,AMAZON,AMAZON MKTPLACE PMTS,-36.49,USD,Card,Seattle,CA
TX001126,2025-11-24,2025-11-24,Chase Total Checking,checking,UCR PARKING,UCR PARKING PORTAL,-30.0,USD,Debit,Riverside,CA
TX000231,2025-11-25,2025-11-25,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PLANET FITNESS CLUB FEES,-34.99,USD,Card,Riverside,CA
TX000936,2025-11-25,2025-11-26,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-7.84,USD,Card,Riverside,CA
TX001129,2025-11-25,2025-11-25,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH REFUND,39.47,USD,Card,Riverside,CA
TX000756,2025-11-26,2025-11-27,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS,-19.15,USD,Card,Riverside,CA
TX000225,2025-11-27,2025-11-27,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE.COM/BILL ICLOUD,-2.99,USD,Card,Cupertino,CA
TX000562,2025-11-27,2025-11-28,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO MEMBERSHIP STORE,-57.37,USD,Card,Moreno Valley,CA
TX000358,2025-11-28,2025-11-28,Chase Total Checking,checking,UCR PAYROLL,UCR CAMPUS EMPLOYMENT DD,1208.1,USD,Direct Deposit,Riverside,CA
TX000931,2025-11-29,2025-11-29,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-5.2,USD,Card,Riverside,CA
TX000932,2025-11-29,2025-11-29,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-4.57,USD,Card,Riverside,CA
TX000934,2025-11-29,2025-11-30,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-8.15,USD,Card,Riverside,CA
TX000933,2025-11-30,2025-12-01,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-7.11,USD,Card,Riverside,CA
TX000232,2025-12-01,2025-12-01,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS RENT,-925.0,USD,ACH,Riverside,CA
TX000563,2025-12-02,2025-12-03,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS 015,-31.97,USD,Card,Riverside,CA
TX000566,2025-12-02,2025-12-02,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO GAS/WHSE,-53.3,USD,Card,Moreno Valley,CA
TX000940,2025-12-02,2025-12-02,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS #19456,-5.73,USD,Card,Riverside,CA
TX001090,2025-12-02,2025-12-02,Chase Freedom Unlimited,credit_card,UBER,UBER *TRIP,-24.96,USD,Card,Los Angeles,CA
TX000637,2025-12-03,2025-12-04,Chase Total Checking,checking,CHEVRON,CHEVRON GAS,-39.52,USD,Debit,Riverside,CA
TX000237,2025-12-04,2025-12-06,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX *STANDARD PLAN,-17.99,USD,Card,Los Gatos,CA
TX000451,2025-12-04,2025-12-05,Chase Total Checking,checking,ROBINHOOD,ROBINHOOD INSTANT DEPOSIT,-225.0,USD,Transfer,Menlo Park,CA
TX000762,2025-12-04,2025-12-05,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*BURGERSPOT,-15.43,USD,Card,San Francisco,CA
TX000763,2025-12-04,2025-12-04,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*THAIFOOD,-8.0,USD,Card,San Francisco,CA
TX000452,2025-12-05,2025-12-05,Robinhood Brokerage,brokerage,ROBINHOOD,BUY VOO,-225.0,USD,Brokerage,Menlo Park,CA
TX000640,2025-12-05,2025-12-06,Chase Total Checking,checking,SHELL,SHELL OIL 575104,-44.51,USD,Debit,Riverside,CA
TX000764,2025-12-05,2025-12-06,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE 2145,-20.12,USD,Card,Riverside,CA
TX000435,2025-12-06,2025-12-06,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-175.0,USD,Transfer,Riverside,CA
TX000436,2025-12-06,2025-12-06,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,175.0,USD,Transfer,Riverside,CA
TX000238,2025-12-07,2025-12-07,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY FAMILY PLAN,-11.99,USD,Card,New York,CA
TX001005,2025-12-07,2025-12-07,Chase Freedom Unlimited,credit_card,UNIQLO,UNIQLO.COM,-56.47,USD,Card,Torrance,CA
TX000944,2025-12-08,2025-12-09,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEEBEAN,-6.98,USD,Card,Riverside,CA
TX001089,2025-12-08,2025-12-08,Chase Freedom Unlimited,credit_card,UBER,UBER TRIP HELP.UBER.COM,-11.18,USD,Card,Los Angeles,CA
TX000239,2025-12-09,2025-12-10,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEYPLUS MONTHLY,-15.99,USD,Card,Burbank,CA
TX000947,2025-12-10,2025-12-10,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-7.73,USD,Card,Riverside,CA
TX000380,2025-12-11,2025-12-11,Chase Total Checking,checking,VENMO,VENMO PAYMENT FROM FRIEND,68.28,USD,Transfer,New York,CA
TX000307,2025-12-12,2025-12-13,Chase Total Checking,checking,SCE,SCE AUTOPAY,-69.72,USD,Autopay,Rosemead,CA
TX000359,2025-12-12,2025-12-12,Chase Total Checking,checking,UCR PAYROLL,UCR PAYROLL DIRECT DEP,1151.28,USD,Direct Deposit,Riverside,CA
TX000240,2025-12-14,2025-12-16,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE CREATIVE CLOUD,-34.99,USD,Card,San Jose,CA
TX000308,2025-12-14,2025-12-14,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RIVERSIDE WATER AUTOPAY,-28.94,USD,Autopay,Riverside,CA
TX000945,2025-12-14,2025-12-16,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-9.71,USD,Card,Riverside,CA
TX001004,2025-12-14,2025-12-14,Chase Freedom Unlimited,credit_card,UNIQLO,UNIQLO USA ONLINE,-51.71,USD,Card,Torrance,CA
TX001127,2025-12-14,2025-12-14,Chase Total Checking,checking,UCR PARKING,UCR PARKING PORTAL,-18.0,USD,Debit,Riverside,CA
TX000564,2025-12-15,2025-12-15,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADER JOE'S RIVERSIDE,-69.19,USD,Card,Riverside,CA
TX000638,2025-12-15,2025-12-17,Chase Total Checking,checking,SHELL,SHELL OIL,-59.35,USD,Debit,Riverside,CA
TX000233,2025-12-16,2025-12-17,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM INTERNET CHARGE,-59.99,USD,Autopay,Riverside,CA
TX000234,2025-12-18,2025-12-18,Chase Total Checking,checking,T-MOBILE,T-MOBILE USA PMT,-40.0,USD,Autopay,Riverside,CA
TX001006,2025-12-19,2025-12-19,Chase Freedom Unlimited,credit_card,TARGET,TARGET PURCHASE,-30.88,USD,Card,Riverside,CA
TX001108,2025-12-19,2025-12-19,Chase Freedom Unlimited,credit_card,CVS PHARMACY,CVS DRUG STORE,-8.0,USD,Card,Riverside,CA
TX000235,2025-12-20,2025-12-21,Chase Total Checking,checking,GEICO,GEICO AUTO PMT,-114.42,USD,Autopay,Riverside,CA
TX000759,2025-12-20,2025-12-21,Chase Freedom Unlimited,credit_card,IN-N-OUT,IN N OUT BURGER,-19.53,USD,Card,Riverside,CA
TX000639,2025-12-21,2025-12-22,Chase Total Checking,checking,SHELL,SHELL OIL,-39.36,USD,Debit,Riverside,CA
TX000943,2025-12-21,2025-12-22,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-7.14,USD,Card,Riverside,CA
TX000241,2025-12-22,2025-12-22,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMAZON PRIME MTH,-16.99,USD,Card,Seattle,CA
TX000565,2025-12-22,2025-12-23,Chase Freedom Unlimited,credit_card,STATER BROS,STATERBROS RIVERSIDE,-73.65,USD,Card,Riverside,CA
TX000946,2025-12-22,2025-12-24,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-5.22,USD,Card,Riverside,CA
TX001130,2025-12-23,2025-12-24,Chase Freedom Unlimited,credit_card,TARGET,TARGET REFUND,28.77,USD,Card,Riverside,CA
TX000760,2025-12-24,2025-12-24,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*THAIFOOD,-30.64,USD,Card,San Francisco,CA
TX000242,2025-12-25,2025-12-27,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PLANET FITNESS CLUB FEES,-34.99,USD,Card,Riverside,CA
TX000761,2025-12-25,2025-12-27,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*WINGPLACE,-43.11,USD,Card,San Francisco,CA
TX000942,2025-12-25,2025-12-25,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-8.38,USD,Card,Riverside,CA
TX001088,2025-12-25,2025-12-25,Chase Freedom Unlimited,credit_card,UBER,UBER EATS,-21.48,USD,Card,Los Angeles,CA
TX000360,2025-12-26,2025-12-26,Chase Total Checking,checking,UCR PAYROLL,UNIV CA RIVERSIDE PAYROLL,1108.83,USD,Direct Deposit,Riverside,CA
TX000939,2025-12-26,2025-12-27,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-8.65,USD,Card,Riverside,CA
TX000236,2025-12-27,2025-12-29,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE SERVICES STORAGE,-3.99,USD,Card,Cupertino,CA
TX000382,2025-12-27,2025-12-29,Chase Total Checking,checking,VENMO,VENMO PAYMENT FROM FRIEND,45.14,USD,Transfer,New York,CA
TX000941,2025-12-27,2025-12-29,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS #19456,-5.85,USD,Card,Riverside,CA
TX001087,2025-12-28,2025-12-29,Chase Freedom Unlimited,credit_card,UBER,UBER TRIP HELP.UBER.COM,-18.2,USD,Card,Los Angeles,CA
TX000938,2025-12-29,2025-12-29,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-3.98,USD,Card,Riverside,CA
TX000458,2025-12-31,2025-12-31,Robinhood Brokerage,brokerage,ROBINHOOD,DIVIDEND RECEIVED,9.57,USD,Brokerage,Menlo Park,CA
TX000567,2025-12-31,2025-12-31,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLE FOODS MARKET #10234,-90.33,USD,Card,Riverside,CA
TX000243,2026-01-01,2026-01-02,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS ONLINE PAY,-925.0,USD,ACH,Riverside,CA
TX000769,2026-01-01,2026-01-03,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE MEXICAN GRILL,-15.46,USD,Card,Riverside,CA
TX000642,2026-01-02,2026-01-02,Chase Total Checking,checking,SHELL,SHELL OIL,-49.71,USD,Debit,Riverside,CA
TX000570,2026-01-03,2026-01-03,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADERJOES STORE 182,-66.04,USD,Card,Riverside,CA
TX000248,2026-01-04,2026-01-05,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX.COM 800-585-7265,-17.99,USD,Card,Los Gatos,CA
TX000453,2026-01-04,2026-01-05,Chase Total Checking,checking,ROBINHOOD,ROBINHOOD INSTANT DEPOSIT,-200.0,USD,Transfer,Menlo Park,CA
TX000950,2026-01-04,2026-01-05,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-8.7,USD,Card,Riverside,CA
TX000454,2026-01-05,2026-01-05,Robinhood Brokerage,brokerage,ROBINHOOD,BUY VOO,-200.0,USD,Brokerage,Menlo Park,CA
TX000573,2026-01-05,2026-01-05,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS 015,-53.74,USD,Card,Riverside,CA
TX000952,2026-01-05,2026-01-06,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-7.11,USD,Card,Riverside,CA
TX000437,2026-01-06,2026-01-07,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-175.0,USD,Transfer,Riverside,CA
TX000438,2026-01-06,2026-01-07,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,175.0,USD,Transfer,Riverside,CA
TX000249,2026-01-07,2026-01-08,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY USA,-12.99,USD,Card,New York,CA
